,ACWV,AGG,DBC,EMB,EMGF,GLD,HYG,IMTM,IQLT,IVLU,MTUM,QUAL,SCHH,SIZE,SPTL,TIP,USMV,VLUE,SHV,,Sum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.216120878
3/27/2000,0,0.155453306,0.062110581,0.056153047,0.058909392,0.04382052,0.166667559,0.016481712,0.02458535,0.028864827,0.015747452,0.021191204,0,0,0.055206786,0.138444207,0,0,0.156364056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/28/2000,0,0.155016774,0.060682984,0.056249689,0.061512322,0.043355782,0.165495518,0.016595024,0.024768007,0.029669732,0.01591871,0.02074889,0,0,0.055273835,0.138333693,0,0,0.156379041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/29/2000,0,0.156171476,0.058127466,0.056625528,0.061978539,0.041784537,0.163520605,0.017384539,0.025239365,0.030108153,0.015333488,0.020081925,0,0,0.055746053,0.140220957,0,0,0.15767737,,0.050949689,0.004458439,0.009924688,0.004502749,0.005542662,0.041784537,0.163520605,0.000867152,0.004433576,0.004115193,0.005154108,0.006228844,0.046665431,0,0.011282361,0.0033662,0.018789572,0.011313236,0.086132211,0,0.050949689,0.004458439,0.009924688,0.004502749,0.005542662,0.041784537,0.163520605,0.000867152,,0.760581775,,0.380290887
3/30/2000,0.050949689,0.160629914,0.068052154,0.052122778,0.056435877,0,0,0.016517388,0.020805789,0.02599296,0.010179379,0.013853081,0.046665431,0,0.067028413,0.136854756,0.018789572,0.011313236,0.243809581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/31/2000,0.048998105,0.164183612,0.070675269,0.049931637,0.050654769,0,0,0.014671498,0.019331803,0.025135412,0.009399054,0.01352646,0.047623215,0,0.070152069,0.139798168,0.018795228,0.011303326,0.245820374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/3/2000,0.04945174,0.163987002,0.07183292,0.050289379,0.048124966,0,0,0.015039896,0.019695042,0.025413468,0.009604791,0.013579485,0.048006164,0,0.070816606,0.139253729,0.018983237,0.011677957,0.244243619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/4/2000,0.050645888,0.166084782,0.068945695,0.050320277,0.043308001,0,0,0.013379047,0.019209287,0.024392689,0.009413135,0.014186837,0.048308828,0,0.071727518,0.141611062,0.020249644,0.012318107,0.245899203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/5/2000,0.050161788,0.170621293,0.064198515,0.049146702,0.040119739,0,0,0.012310405,0.019578615,0.024559603,0.00907307,0.013906353,0.048821904,0,0.074377178,0.142974953,0.020558651,0.012242817,0.247348414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/6/2000,0.049441539,0.170351313,0.066442649,0.048912127,0.039062154,0,0,0.011918664,0.018733767,0.024315165,0.009149203,0.013434639,0.049903151,0,0.073846792,0.14359361,0.019907606,0.012591081,0.248396538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/7/2000,0.049894791,0.168591123,0.064186835,0.049494444,0.040029217,0,0,0.012859623,0.019388719,0.024732754,0.009504104,0.013863375,0.051566716,0,0.073550034,0.142245364,0.0200796,0.013039519,0.246973782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/10/2000,0.05033404,0.167827996,0.060868105,0.049866717,0.043487139,0,0,0.013413172,0.019725737,0.024824607,0.010081823,0.0141273,0.052406992,0,0.074855442,0.140816455,0.020084929,0.013144448,0.244135098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/11/2000,0.051028247,0.168873258,0.055147383,0.050023998,0.046095088,0,0,0.013645339,0.019804017,0.024931946,0.009475395,0.01385566,0.053711673,0,0.075156006,0.141317693,0.020042469,0.012729709,0.24416212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/12/2000,0.051021902,0.168170525,0.05607795,0.049451132,0.045290417,0,0,0.012307757,0.018871192,0.024303887,0.009078147,0.013877848,0.055181517,0,0.073340019,0.142947123,0.020463726,0.012891419,0.24672544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/13/2000,0.050411462,0.166865252,0.063012803,0.049590976,0.043616996,0,0,0.011712505,0.01906928,0.024844969,0.007872915,0.012851951,0.056675083,0,0.071799759,0.142271564,0.019645726,0.012225099,0.247533659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/14/2000,0.049533159,0.16954144,0.063128492,0.05007137,0.03968464,0,0,0.010989595,0.018226646,0.024318359,0.007300462,0.012203604,0.057859211,0,0.073511033,0.143130233,0.018920794,0.011926366,0.249654595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/17/2000,0.045544414,0.174897578,0.06207053,0.049899156,0.037488336,0,0,0.01004872,0.017074357,0.023892587,0.00563925,0.009595746,0.05813313,0,0.075738035,0.148335259,0.015927169,0.00948594,0.25622979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/18/2000,0.045008062,0.17514793,0.064592174,0.048723903,0.030525321,0,0,0.009182893,0.015849171,0.022347138,0.006875463,0.010568513,0.058176298,0,0.073330609,0.151315577,0.017375347,0.010929527,0.260052073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/19/2000,0.046224955,0.172539543,0.064953208,0.049512198,0.031128527,0,0,0.00979822,0.016205757,0.023036896,0.007592757,0.011545328,0.058488996,0,0.072504613,0.149730462,0.018121764,0.011681695,0.256935081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/20/2000,0.045934371,0.172849785,0.071035367,0.048676461,0.029412207,0,0,0.010253608,0.016489821,0.022966006,0.006916166,0.011025278,0.058269399,0,0.074147342,0.148642103,0.017840943,0.010788131,0.254753011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/25/2000,0.046575467,0.172336033,0.070177555,0.04896412,0.030009826,0,0,0.010380889,0.016904058,0.023062964,0.006864812,0.011230314,0.058263367,0,0.074092706,0.148133721,0.018236538,0.01095147,0.253816159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/26/2000,0.048436049,0.169243253,0.067359868,0.049507533,0.030188151,0,0,0.010190088,0.016698941,0.023432582,0.007866968,0.012509884,0.059349818,0,0.072334148,0.147537746,0.019523833,0.01234914,0.253471997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/27/2000,0.04858382,0.169438512,0.063821616,0.049225473,0.030563674,0,0,0.010841596,0.01698082,0.023688365,0.007609508,0.011990439,0.061108834,0,0.072333705,0.148157403,0.019062485,0.011959992,0.254633759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/28/2000,0.047048544,0.167703802,0.06675748,0.049050006,0.029944365,0,0,0.010352951,0.016461846,0.022344584,0.008001132,0.012118541,0.061980866,0,0.071055583,0.149777412,0.019019096,0.012075238,0.256308553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/2/2000,0.046013709,0.1672536,0.06694199,0.049611383,0.030943077,0,0,0.010954907,0.017323582,0.022576175,0.007923109,0.011689544,0.062379075,0,0.071545841,0.14966564,0.018220746,0.011879145,0.255078476,,0.001337296,0.007833094,0.007112144,0.00172673,0.030943077,0,0,0.003253583,0.000306012,0.003051758,0.002349574,0.001355469,0.018166151,0.022461924,0.021989716,0.026321356,0.002194739,0.004623949,0.01421172,0,0.001337296,0.007833094,0.007112144,0.00172673,0.030943077,0,0,0.003253583,,0.221444218,,0.110722109
5/3/2000,0.047351006,0.159420506,0.074054134,0.051338112,0,0,0,0.014208491,0.017629595,0.025627933,0.010272683,0.010334076,0.044212924,0.022461924,0.093535557,0.123344284,0.020415485,0.016503094,0.269290196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/4/2000,0.045569362,0.160370953,0.074457301,0.05065498,0,0,0,0.012981791,0.016411491,0.025147154,0.009552173,0.009718686,0.044755894,0.021799099,0.092263011,0.125837201,0.019720875,0.015581284,0.275178744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/5/2000,0.046417746,0.158692483,0.076302605,0.049552055,0,0,0,0.013058771,0.016710732,0.025432275,0.009430437,0.009651568,0.044853448,0.022226292,0.089909418,0.125853611,0.019682259,0.015542996,0.276683304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/8/2000,0.047209693,0.157362751,0.076417888,0.048372408,0,0,0,0.013419231,0.016604563,0.025943149,0.00999596,0.010228426,0.045085095,0.022702407,0.089270702,0.123477218,0.020473113,0.016319214,0.277118181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/9/2000,0.046788469,0.156941642,0.080217639,0.047420772,0,0,0,0.012716825,0.01628297,0.025418304,0.00940682,0.009979161,0.044575184,0.023315932,0.087694433,0.123755984,0.020595607,0.016324712,0.278565546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/10/2000,0.046077224,0.157521256,0.084116823,0.047558126,0,0,0,0.011507272,0.015876249,0.024914306,0.009013712,0.009689761,0.044918803,0.023040797,0.089035698,0.122640193,0.020276036,0.015962826,0.277850918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/11/2000,0.045968774,0.159475275,0.085694178,0.046878173,0,0,0,0.01058909,0.015122326,0.024569657,0.008029809,0.009248927,0.044073748,0.022774272,0.091357984,0.123142865,0.019534781,0.014426839,0.279113301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/12/2000,0.045725019,0.157642275,0.091011419,0.046687066,0,0,0,0.010195932,0.01553102,0.024013209,0.008651113,0.00978799,0.044343288,0.023863195,0.090803358,0.120761017,0.020211521,0.015398087,0.275374491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/15/2000,0.046486085,0.155082726,0.093277192,0.044964854,0,0,0,0.011108939,0.016540076,0.025358642,0.00894907,0.010178816,0.044460467,0.023983744,0.088487206,0.119369051,0.020419347,0.015993313,0.275340472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/16/2000,0.047191434,0.15421543,0.093438547,0.045775052,0,0,0,0.010641402,0.016019093,0.025167537,0.009586972,0.01085072,0.044389048,0.024897027,0.089006523,0.118358418,0.021590161,0.016818753,0.272053883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/17/2000,0.047524837,0.154053463,0.092346275,0.04609972,0,0,0,0.011424699,0.016357774,0.025406347,0.009971627,0.01103321,0.044328974,0.025000471,0.089597078,0.117905277,0.021769801,0.017676289,0.269504156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/18/2000,0.045741588,0.155583211,0.092918312,0.04693224,0,0,0,0.010599124,0.015051674,0.023926092,0.009556457,0.010693702,0.04423574,0.024276811,0.089230245,0.119168229,0.021046792,0.017142752,0.273897033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/19/2000,0.045551405,0.153961467,0.098165796,0.047374697,0,0,0,0.010381016,0.015303493,0.023498646,0.009023568,0.01038286,0.044041167,0.024539861,0.086768418,0.118149839,0.02074822,0.017357191,0.274752355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/22/2000,0.044445923,0.156702696,0.097531103,0.046567894,0,0,0,0.008994895,0.014076972,0.022803582,0.00826428,0.009854566,0.044203953,0.023884426,0.088478536,0.119598319,0.02025844,0.016206033,0.278128382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/23/2000,0.043698236,0.160148727,0.091244022,0.04579951,0,0,0,0.008018757,0.013601473,0.022563456,0.008090245,0.00984732,0.044143467,0.024075686,0.091334885,0.121359982,0.020134428,0.015863987,0.28007582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/24/2000,0.043730938,0.160431811,0.090575336,0.046324083,0,0,0,0.008273795,0.013998646,0.022603503,0.007238546,0.009186793,0.044146282,0.023643169,0.091576495,0.122400945,0.019328536,0.015195805,0.281345316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/25/2000,0.043463088,0.158985512,0.095752236,0.0467036,0,0,0,0.007675117,0.013382541,0.021845711,0.007673037,0.009597748,0.043104876,0.024235616,0.090135495,0.122048114,0.019983632,0.016262979,0.2791507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/26/2000,0.043933028,0.160088803,0.09705473,0.047194604,0,0,0,0.008432911,0.01413188,0.022092314,0.007290789,0.009065595,0.041694443,0.023038245,0.092693754,0.121807917,0.019150184,0.01513087,0.277199932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/30/2000,0.044181854,0.161848383,0.092625555,0.047193351,0,0,0,0.008614641,0.014224046,0.02240686,0.007169816,0.009042175,0.041867801,0.022971935,0.094265114,0.12203719,0.019097877,0.015084304,0.277369097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/31/2000,0.0456468,0.159176011,0.091471884,0.047734865,0,0,0,0.009261424,0.014619055,0.02300776,0.00834161,0.009896192,0.041669549,0.023764418,0.092017456,0.121402445,0.020199855,0.016286744,0.275503933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/1/2000,0.04491633,0.161384447,0.084767605,0.04924111,0,0,0,0.009360008,0.014498246,0.022826122,0.008260947,0.009895958,0.041882084,0.023738431,0.094938346,0.122332668,0.020037885,0.015970329,0.275949484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/2/2000,0.045018564,0.160452028,0.089542214,0.05067366,0,0,0,0.009876372,0.014809694,0.023051069,0.008911535,0.010298194,0.040776928,0.02417792,0.095201744,0.120562741,0.020359287,0.016904728,0.269383321,,0.002092968,0.004442386,0.016722635,0.006154142,0,0,0.155326908,0.002939376,0.001078135,0.001311918,0.001334224,0.000666757,0.011320195,0.001545045,0.009934563,0.008959511,0.000450837,0.000598317,0.165051192,0,0.002092968,0.004442386,0.016722635,0.006154142,0,0,0.155326908,0.002939376,,0.577607521,,0.28880376
6/5/2000,0.047111532,0.156009642,0.072819579,0.044519518,0,0,0.155326908,0.012815748,0.015887829,0.024362987,0.010245759,0.010964951,0.052097123,0.022632876,0.105136306,0.129522252,0.01990845,0.016306412,0.104332128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/6/2000,0.046594213,0.15763766,0.069839655,0.044146308,0,0,0.15805545,0.012879363,0.015641212,0.025296116,0.010191938,0.010701684,0.051687928,0.021702472,0.106441433,0.129238457,0.019407792,0.016194145,0.104344174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/7/2000,0.047655433,0.157101545,0.070589853,0.043681643,0,0,0.158102437,0.013100839,0.016086441,0.026040773,0.009650702,0.010458376,0.052388488,0.021534204,0.105937571,0.128926569,0.019260928,0.015459673,0.104024526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/8/2000,0.047543382,0.156275656,0.070456054,0.044112464,0,0,0.157852935,0.01240791,0.015828657,0.02604838,0.010151306,0.010811584,0.053344752,0.021443302,0.106396868,0.128404463,0.019516019,0.015827169,0.103579099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/9/2000,0.04741655,0.155941277,0.069430298,0.044571447,0,0,0.160360431,0.012460708,0.015817189,0.025577765,0.01008022,0.010539298,0.053898183,0.020980017,0.106796598,0.128258222,0.019065622,0.015343657,0.103462518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/12/2000,0.046769547,0.155351342,0.070310932,0.045394037,0,0,0.161829219,0.012295115,0.015494777,0.025569891,0.009954983,0.010414168,0.054027331,0.02104109,0.10621492,0.128200918,0.018620872,0.015323142,0.103187715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/13/2000,0.046362924,0.155173691,0.074159526,0.044830381,0,0,0.161867506,0.012408274,0.015435221,0.025820385,0.009452829,0.009890515,0.054321255,0.020670885,0.10620421,0.127454669,0.018306737,0.015143532,0.102497461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/14/2000,0.047106218,0.154131148,0.077274028,0.04526339,0,0,0.160719298,0.012154296,0.015326789,0.025623369,0.01003485,0.010435859,0.055149991,0.020844828,0.102965146,0.126988012,0.018815643,0.015284489,0.101882647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/15/2000,0.047105525,0.154629753,0.076043954,0.045906395,0,0,0.159047698,0.012370354,0.015707334,0.025613329,0.009644256,0.010586008,0.057767905,0.020703906,0.104178986,0.126006062,0.018872499,0.01455843,0.101257607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/16/2000,0.046906185,0.155072892,0.075861211,0.045922758,0,0,0.159801941,0.011699868,0.015253492,0.024866659,0.010076485,0.010993249,0.056800255,0.020696689,0.104109103,0.126554843,0.019356175,0.014335569,0.101692625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/19/2000,0.047436541,0.15728467,0.071037806,0.04604455,0,0,0.161020167,0.011705262,0.015605962,0.025681859,0.010023226,0.010768874,0.056179377,0.019898401,0.106398319,0.127318193,0.018504686,0.013166049,0.101926059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/20/2000,0.047669045,0.156662663,0.069686333,0.045917139,0,0,0.160873316,0.011897573,0.015539607,0.025523567,0.010800941,0.011293022,0.056504805,0.01974124,0.105594205,0.127356889,0.018936661,0.013996785,0.102006211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/21/2000,0.047413717,0.155105006,0.073811671,0.045986105,0,0,0.160627638,0.012591533,0.015895617,0.025631569,0.010636617,0.010790895,0.057882499,0.019064925,0.104507312,0.126561385,0.018322405,0.01362311,0.101547994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/22/2000,0.047019068,0.153264428,0.078128381,0.045729388,0,0,0.162124805,0.01216273,0.015093629,0.025117589,0.010662922,0.011020751,0.058038654,0.018978708,0.102176485,0.126610714,0.01850248,0.01365762,0.101711649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/23/2000,0.046613416,0.152978822,0.082619168,0.045652669,0,0,0.162629561,0.011770824,0.014506528,0.025080908,0.009672818,0.010442829,0.057674484,0.018455871,0.102082143,0.126953123,0.01789158,0.013003217,0.101972039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/26/2000,0.046450629,0.152929817,0.081796948,0.044958486,0,0,0.164590107,0.011544258,0.014375201,0.024941303,0.009331434,0.010287817,0.057908833,0.018511923,0.100849664,0.127843376,0.017859038,0.012980188,0.102840978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/27/2000,0.045614159,0.154371005,0.078961866,0.044777303,0,0,0.165292409,0.011367785,0.014203916,0.024731493,0.009562777,0.01056681,0.057774773,0.018626452,0.102615551,0.127670358,0.018064112,0.013130763,0.102668469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/28/2000,0.045498669,0.153896127,0.080490721,0.045341214,0,0,0.164717697,0.01133234,0.014096643,0.02503223,0.009213676,0.010555474,0.058599921,0.018526817,0.103112284,0.126903152,0.017752147,0.012803797,0.10212709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/29/2000,0.045905507,0.153185252,0.079873011,0.045905741,0,0,0.164824365,0.011556505,0.014451821,0.02535456,0.009453969,0.010552454,0.059071392,0.018663148,0.101907017,0.126604281,0.017787262,0.012936849,0.101966866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/30/2000,0.045289007,0.153887336,0.083278825,0.046175676,0,0,0.16388005,0.010579555,0.013557131,0.024462267,0.009087639,0.010399265,0.059187872,0.018210201,0.104472074,0.126014999,0.017461028,0.012923507,0.101133568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/3/2000,0.045661022,0.156024282,0.079679176,0.046959608,0,0,0.165060814,0.011155893,0.014452899,0.025272417,0.009580612,0.010658217,0.053359161,0.017421458,0.105056564,0.127709822,0.017610657,0.012245601,0.102091798,,0.002642923,0.000836572,0.008164912,0.000154527,0,0.052374059,0.010317522,0.001597161,0.002611165,0.004011655,0.001449843,0.000393718,0.009488077,0.006144936,0.008133663,0.004457597,0.003344002,0.004816466,0.056665412,0,0.002642923,0.000836572,0.008164912,0.000154527,0,0.052374059,0.010317522,0.001597161,,0.253691885,,0.126845943
7/5/2000,0.048303944,0.156860854,0.071514264,0.046805082,0,0.052374059,0.154743291,0.012753054,0.017064064,0.021260762,0.011030455,0.011051935,0.043871084,0.023566395,0.113190226,0.13216742,0.020954659,0.017062068,0.045426386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/6/2000,0.048490601,0.158859804,0.062928973,0.048180006,0,0.052946518,0.156225803,0.01268748,0.017106784,0.021367653,0.010061761,0.010593759,0.045925654,0.023507772,0.114439836,0.133713982,0.02071027,0.016500452,0.045752892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/7/2000,0.048609362,0.15844644,0.060013695,0.048379836,0,0.051955156,0.157307619,0.012460533,0.017216752,0.021494109,0.010484315,0.010858053,0.047496904,0.023774,0.113060456,0.134356046,0.020920885,0.017155362,0.046010477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/10/2000,0.049137794,0.157968705,0.06094617,0.048295137,0,0.050029561,0.155731654,0.013012829,0.017650594,0.021946876,0.011071449,0.011212045,0.04751608,0.024237488,0.11336432,0.13313608,0.021579527,0.017697374,0.045466317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/11/2000,0.049636228,0.157578662,0.059338342,0.048429599,0,0.050733747,0.155626916,0.013262714,0.017804602,0.022633359,0.010871844,0.011200034,0.047571213,0.024608333,0.113025248,0.132880411,0.02162898,0.017697014,0.045472754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/12/2000,0.050274133,0.157165759,0.060691917,0.048054353,0,0.049827376,0.155713924,0.012968714,0.017723672,0.022703391,0.010860917,0.011262894,0.046973624,0.025247996,0.112759211,0.132629736,0.021934886,0.017832438,0.045375057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/13/2000,0.050103625,0.156432949,0.06255318,0.048566573,0,0.047885786,0.156201567,0.012996659,0.017792472,0.022610023,0.011420065,0.011548827,0.046613948,0.025387695,0.112298824,0.131983445,0.021947947,0.018414175,0.045242241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/14/2000,0.048391072,0.156921392,0.065211594,0.04855793,0,0.047911921,0.155966595,0.013087401,0.017640167,0.021494398,0.011602843,0.011327066,0.04610125,0.0251587,0.11453755,0.131235388,0.021707208,0.018333272,0.044814253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/17/2000,0.048158853,0.155212323,0.06438926,0.048639167,0,0.047779818,0.158256498,0.013541107,0.018107629,0.02161838,0.012217069,0.011796825,0.045800054,0.025388205,0.111804775,0.13161955,0.021870675,0.018762403,0.045037408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/18/2000,0.047802143,0.15410181,0.061463736,0.04870106,0,0.049158062,0.162417692,0.013972891,0.018362962,0.02160167,0.012526498,0.011712292,0.046099232,0.025205537,0.109992349,0.131464304,0.021692937,0.018538755,0.045186068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/19/2000,0.047174386,0.154226756,0.065179599,0.048630673,0,0.049375198,0.162944474,0.012981716,0.017747253,0.020867914,0.011791391,0.011429648,0.045978278,0.024947773,0.110222066,0.132158841,0.021324687,0.017779583,0.045239764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/20/2000,0.047344819,0.155002066,0.06416128,0.048629835,0,0.047472388,0.16458062,0.012514608,0.017282531,0.02138025,0.011587952,0.011236461,0.045962717,0.025024532,0.110835624,0.132783221,0.021368636,0.017300238,0.045532224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/21/2000,0.0467431,0.15665171,0.061832162,0.049288161,0,0.046848148,0.161115687,0.012659833,0.01768496,0.021260135,0.012046387,0.011421023,0.046961413,0.024986452,0.114851696,0.131698997,0.02126881,0.01781516,0.044866167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/24/2000,0.04604846,0.15812243,0.05740281,0.050308863,0,0.047122583,0.163135631,0.012177004,0.017294482,0.021169444,0.011479838,0.010985836,0.047837625,0.024568579,0.116478781,0.132715318,0.020906697,0.017037303,0.045208316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/25/2000,0.045768151,0.158153264,0.055686099,0.051016662,0,0.047588499,0.164705384,0.012048041,0.017518573,0.021231834,0.010848854,0.010790546,0.048598487,0.024322447,0.116212527,0.13302669,0.020428704,0.016587053,0.045468182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/26/2000,0.046204261,0.15822788,0.054911407,0.051124093,0,0.047461493,0.163576981,0.011993067,0.017588596,0.020868814,0.011317172,0.010860374,0.04920296,0.024337711,0.116441857,0.133027451,0.02066539,0.016810644,0.045379848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/27/2000,0.044879256,0.15878509,0.054380416,0.051094443,0,0.047446142,0.164890524,0.012110517,0.017549848,0.020927147,0.010751271,0.010502206,0.051978801,0.023351957,0.116535155,0.133631867,0.019697438,0.01589395,0.045593971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/28/2000,0.045256139,0.158932275,0.055026866,0.051692641,0,0.047493721,0.163617512,0.010603542,0.015960138,0.020241136,0.01039138,0.010830763,0.053558859,0.023984779,0.117991788,0.13311246,0.019989511,0.015897496,0.045418994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/31/2000,0.044087819,0.160173348,0.05628925,0.053187478,0,0.047017814,0.163364232,0.009565423,0.015533605,0.019281815,0.00956069,0.010176063,0.054042883,0.023488771,0.118721199,0.134616191,0.019506879,0.015390224,0.045996316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
